-90.4217430213, -10.9652610563, 0.0000000000
-90.4217430213, -10.9652610563, 0.0000000000
-89.8243872364, -10.9564942103, 0.0000000000
-89.8243872364, -10.9564942103, 0.0000000000
-89.0706721705, -10.8673650570, 0.0000000000
-89.0706721705, -10.8673650570, 0.0000000000
-88.0983904346, -10.6124434437, 0.0000000000
-88.0983904346, -10.6124434437, 0.0000000000
-86.4808433771, -9.7824820645, 0.0000000000
-86.4808433771, -9.7824820645, 0.0000000000
-84.0749894073, -7.2987335014, 0.0000000000
-84.0749894073, -7.2987335014, 0.0000000000
-83.8127334248, -6.9093773766, 0.0000000000
-83.8127334248, -6.9093773766, 0.0000000000
-83.2116156916, -5.9072998061, 0.0000000000
-83.2116156916, -5.9072998061, 0.0000000000
-82.6951617221, -4.9125373551, 0.0000000000
-82.6951617221, -4.9125373551, 0.0000000000
-82.1871356260, -3.8006671350, 0.0000000000
-82.1871356260, -3.8006671350, 0.0000000000
-81.7662619033, -2.7717384109, 0.0000000000
-81.7662619033, -2.7717384109, 0.0000000000
-81.1949155887, -1.2105098929, 0.0000000000
-81.1949155887, -1.2105098929, 0.0000000000
-80.3533626749, 1.4351485468, 0.0000000000
-80.3533626749, 1.4351485468, 0.0000000000
-79.6250747193, 4.0230135922, 0.0000000000
-79.6250747193, 4.0230135922, 0.0000000000
-78.7768146760, 7.2817973524, 0.0000000000
-78.7768146760, 7.2817973524, 0.0000000000
-77.9254290922, 10.6660816151, 0.0000000000
-77.9254290922, 10.6660816151, 0.0000000000
-76.9840008476, 14.3706175629, 0.0000000000
-76.9840008476, 14.3706175629, 0.0000000000
-76.0673206312, 17.8311253012, 0.0000000000
-76.0673206312, 17.8311253012, 0.0000000000
-74.3324415671, 23.8545443531, 0.0000000000
-74.3324415671, 23.8545443531, 0.0000000000
-73.1859964488, 27.4662863099, 0.0000000000
-73.1859964488, 27.4662863099, 0.0000000000
-71.8107452805, 31.4675522128, 0.0000000000
-71.8107452805, 31.4675522128, 0.0000000000
-70.4680397368, 35.0839923564, 0.0000000000
-70.4680397368, 35.0839923564, 0.0000000000
-69.2732178067, 38.1048171147, 0.0000000000
-69.2732178067, 38.1048171147, 0.0000000000
-68.1625978972, 40.7755776726, 0.0000000000
-68.1625978972, 40.7755776726, 0.0000000000
-67.0172814870, 43.4156742772, 0.0000000000
-67.0172814870, 43.4156742772, 0.0000000000
-66.1750271789, 45.2959612321, 0.0000000000
-66.1750271789, 45.2959612321, 0.0000000000
-65.0933299000, 47.6492740181, 0.0000000000
-65.0933299000, 47.6492740181, 0.0000000000
-64.0340818594, 49.9017439452, 0.0000000000
-64.0340818594, 49.9017439452, 0.0000000000
-63.0015421023, 52.0635266345, 0.0000000000
-63.0015421023, 52.0635266345, 0.0000000000
-60.8899412957, 56.4536606737, 0.0000000000
-60.8899412957, 56.4536606737, 0.0000000000
-59.7881614424, 58.7801601547, 0.0000000000
-59.7881614424, 58.7801601547, 0.0000000000
-58.8601741214, 60.8002906672, 0.0000000000
-58.8601741214, 60.8002906672, 0.0000000000
-58.3146543898, 62.0322914094, 0.0000000000
-58.3146543898, 62.0322914094, 0.0000000000
-57.6522124477, 63.5980471566, 0.0000000000
-57.6522124477, 63.5980471566, 0.0000000000
-57.0281533173, 65.1815166659, 0.0000000000
-57.0281533173, 65.1815166659, 0.0000000000
-56.3199201462, 67.2075813129, 0.0000000000
-56.3199201462, 67.2075813129, 0.0000000000
-55.5910359394, 69.9449975853, 0.0000000000
-55.5910359394, 69.9449975853, 0.0000000000
-55.2604257092, 72.6455175462, 0.0000000000
-55.2604257092, 72.6455175462, 0.0000000000
-55.4444546436, 74.8412515288, 0.0000000000
-55.4444546436, 74.8412515288, 0.0000000000
-55.7955143531, 75.9966028971, 0.0000000000
-55.7955143531, 75.9966028971, 0.0000000000
-56.2493448853, 76.8932512064, 0.0000000000
-56.2493448853, 76.8932512064, 0.0000000000
-56.8166485192, 77.6573747795, 0.0000000000
-56.8166485192, 77.6573747795, 0.0000000000
-57.0607749860, 77.9166060399, 0.0000000000
-57.0607749860, 77.9166060399, 0.0000000000
-57.1621642853, 78.0151726478, 0.0000000000
-57.1621642853, 78.0151726478, 0.0000000000
-57.3560605763, 78.1907837503, 0.0000000000
-57.3560605763, 78.1907837503, 0.0000000000
-57.4094362265, 78.2363966573, 0.0000000000
-57.4094362265, 78.2363966573, 0.0000000000
-57.3548663873, 78.1897503640, 0.0000000000
-57.3548663873, 78.1897503640, 0.0000000000
-57.4237344075, 78.2484271304, 0.0000000000
-57.4237344075, 78.2484271304, 0.0000000000
-57.2706032935, 78.1153647689, 0.0000000000
-57.2706032935, 78.1153647689, 0.0000000000
-57.3596061872, 78.1938485712, 0.0000000000
-57.3596061872, 78.1938485712, 0.0000000000
-57.3284890472, 78.1667784868, 0.0000000000
-57.3284890472, 78.1667784868, 0.0000000000
-57.3145863532, 78.1545569250, 0.0000000000
-57.3145863532, 78.1545569250, 0.0000000000
-57.3013968422, 78.1428887956, 0.0000000000
-57.3013968422, 78.1428887956, 0.0000000000
